ID,Name,Category,Chain(s),URL
158,Dracula,Yield Aggregator,Ethereum,https://dracula.sucks/
157,88mph,Lending,Avalanche | Ethereum | Fantom | Polygon,https://88mph.app/
156,zLot,Staking,Ethereum,https://zlot.finance/
155,Rook,Dexes,Ethereum,https://www.rook.fi/
153,CoFiX,Dexes,Ethereum,https://cofix.io
152,Augur,Dexes,Ethereum,https://www.augur.net/
151,DeversiFi,Dexes,Ethereum,https://www.deversifi.com/
150,Idle Finance,Yield Aggregator,Ethereum | Polygon,https://idle.finance
149,B.Protocol,Lending,Arbitrum | Ethereum | Fantom | Polygon,https://www.bprotocol.org/
148,Tornado Cash,Privacy,Arbitrum | Avalanche | Binance | Ethereum | Optimism | Polygon | xDai,https://tornado.cash/
146,DODO,Dexes,Arbitrum | Aurora | Binance | Ethereum | Polygon,https://dodoex.io/
145,Serum,Dexes,Solana,https://projectserum.com/
144,dYdX,Derivatives,Ethereum,https://dydx.exchange/
143,Flexa,Payments,Ethereum,https://amptoken.org/
142,Swerve,Dexes,Ethereum,https://swerve.fi/
141,Outcome Finance,Synthetics,Boba | Ethereum | Polygon,https://www.outcome.finance
140,Kava Lend,Lending,Kava,https://app.kava.io/lend
139,SnowSwap,Dexes,Ethereum | Polygon,https://snowswap.org/
138,Hakka Finance,Derivatives,Ethereum,https://hakka.finance/
137,Bepswap,Dexes,Binance,https://thorchain.org/
136,Rari Capital,Yield Aggregator,Ethereum,https://rari.capital/
135,Kava,CDP,Kava,https://www.kava.io/
134,Pickle,Yield Aggregator,Arbitrum | Aurora | Cronos | Ethereum | Harmony | Metis | Moonbeam | Moonriver | OKExChain | Optimism | Polygon,https://pickle.finance/
133,Shell Protocol,Dexes,Ethereum,https://www.shellprotocol.io/
132,hBTC,Bridge,Ethereum,https://www.hbtc.finance/ 
131,BarnBridge,Yield Aggregator,Avalanche | Ethereum | Polygon,https://barnbridge.com/
130,The Tokenized Bitcoin,Services,Ethereum,https://tokenlon.im/imbtc
129,xDAI Stake Bridge,Chain,Ethereum,https://xdaichain.com/ 
128,Hegic,Options,Arbitrum | Ethereum,https://www.hegic.co/ 
127,KyberSwap,Dexes,Arbitrum | Aurora | Avalanche | Binance | Cronos | Ethereum | Fantom | Oasis | Polygon,https://kyberswap.com/#/swap
126,Loopring,Dexes,Ethereum,https://loopring.org/#/
125,mStable,CDP,Ethereum | Polygon,https://mstable.org/
124,KEEP Network,Cross Chain,Ethereum,https://tbtc.network/
123,dForce,Lending,Arbitrum | Avalanche | Binance | Ethereum | Kava | Optimism | Polygon,https://dforce.network/
122,Nexus Mutual,Insurance,Ethereum,https://nexusmutual.io/
121,CREAM Finance,Lending,Binance | Ethereum | Polygon,https://cream.finance/
120,Instadapp,Services,Ethereum,https://instadapp.io/
119,SushiSwap,Dexes,Arbitrum | Avalanche | Binance | Celo | Ethereum | Fantom | Fuse | Harmony | Heco | Moonriver | OKExChain | Palm | Polygon | Telos | xDai,https://sushi.com/
118,MakerDAO,CDP,Ethereum,https://makerdao.com/
117,RenVM,Bridge,Arbitrum | Avalanche | Binance | Ethereum | Fantom | Polygon | Solana,https://renproject.io/
116,Balancer,Dexes,Arbitrum | Ethereum | Polygon,https://balancer.finance/
115,Synthetix,Derivatives,Ethereum | Optimism,https://synthetix.io
114,Compound,Lending,Ethereum,https://compound.finance
113,Yearn Finance,Yield Aggregator,Arbitrum | Ethereum | Fantom,https://yearn.finance/
112,Harvest Finance,Yield Aggregator,Binance | Ethereum | Polygon,https://harvest.finance/
111,AAVE,Lending,Avalanche | Ethereum | Polygon,https://aave.com

3,Curve,Dexes,Arbitrum | Aurora | Avalanche | Ethereum | Fantom | Harmony | Moonbeam | Optimism | Polygon | xDai,https://curve.fi
2,WBTC,Bridge,Ethereum,https://wbtc.network/
1,Uniswap,Dexes,Arbitrum | Ethereum | Optimism | Polygon,https://info.uniswap.org/
